Price,Distance,Rooms
925000,15.3,3
,15.3,4
500000,7,2
1965000,7,4
,7,2
920000,7,3
950500,7,3
1455000,7,3
4515000,4.1,5
1310000,4.1,3
1550000,4.1,3
,4.1,2
470000,12.9,2
732000,12.9,3
780000,12.9,4
841000,17.2,4
,17.2,4
1140000,8.9,4
900500,8.9,4
600000,44.2,5
390000,44.2,3
590000,44.2,4
975000,14.7,4
1188888,14.7,4
1500000,14.7,5
1075000,14.7,5
,14.7,5
,14.5,3
760000,14.5,4
,14.5,4
700000,14.5,3
835000,23.6,4
691000,14.7,4
,14.7,3
420000,14.7,3
566000,14.7,2
552000,14.7,4
341000,14.7,2
501000,14.7,3
775000,6.4,2
790000,6.4,2
1300000,6.4,2
1700000,16.7,4
1100000,16.7,3
785000,17.6,4
1115000,6.8,2
570000,6.8,2
870000,6.8,3
2400000,6.8,3
,6.8,4
1000000,4.6,2
640000,25.5,3
520600,25.5,4
,25.2,3
410000,27.2,3
400000,27.2,3
,27.2,5
416000,27.2,3
,27.2,3
745000,12.7,3
655000,12.7,3
870000,6.3,2
495000,6.3,2
1000000,6.3,3
410000,6.3,2
,6.3,3
1755000,3,3
640000,10.4,3
572000,10.4,2
,14,3
690000,3,2
655000,10.5,2
600000,10.5,3
380000,10.5,2
2300000,5.7,4
,5.7,4
452000,11,1
632500,15.5,3
860000,9.4,3
641000,12.8,3
,12.8,3
4250000,6.3,4
,6.3,2
,6.3,5
1115000,6.3,3
1320000,4.3,3
953000,4.3,3
1080000,4.3,3
1341000,4.3,4
,10.2,2
1554000,10.2,3
1850000,10.2,4
1975000,10.2,5
,10.2,4
1185500,10.2,4
,21.5,4
1110500,21.5,4
750000,21.5,3
,21.5,4
550000,16.5,4
805000,16.5,4
1000000,9.5,3
810000,9.5,3
820000,9.5,4
700000,9.5,3
1467500,6.4,3
515000,6.4,2
1550000,6.4,4
584000,6.4,2
1160000,6.4,2
4350000,7.9,5
700000,7.9,2
1380000,7.9,2
896000,7.9,2
2440000,9.7,4
1800000,9.7,3
1562000,9.7,4
,9.7,4
2100000,9.7,3
,9.7,3
,9.7,3
1950000,9.7,4
,9.7,6
2350000,9.7,4
3100000,9.7,4
,9.7,4
2000000,9.7,5
,17.3,3
1600000,17.3,3
1540000,17.3,3
1905000,17.3,3
,17.3,4
1800000,17.3,4
815000,8.8,3
1300000,11.4,3
1002500,11.4,3
1390000,11.4,4
1395000,11.4,3
1526000,11.4,3
1660000,11.4,4
2050000,11.4,4
,11.4,4
1280000,11.4,4
1610000,13.8,2
1250000,13.8,4
,13.8,3
1150000,13.8,4
,13.8,4
2300000,35.2,5
1165000,17.3,3
,17.3,4
,17.3,5
2380000,17.3,4
1125000,13.4,3
775000,13.4,3
980000,13.4,4
1070000,13.4,3
910000,8.6,3
615000,8.6,2
1335000,10.5,2
,10.5,3
2710000,10.5,4
,10.5,5
,10.5,2
1715000,10.5,3
1900000,10.5,3
1220000,10.5,3
,10.5,3
900000,10.5,2
3800000,10.5,5
1650000,10.3,4
,10.3,4
,10.3,5
,10.3,5
,10.3,4
2285000,10.3,4
1900000,10.3,4
1125000,10.3,4
1000000,10.3,2
2420000,10.3,3
1800000,10.3,4
940000,10.3,2
1705000,10.3,3
880000,10.3,2
1905000,10.3,3
682500,14,3
,6.4,2
1150000,5.2,2
805000,5.2,2
1035500,5.2,3
984000,5.2,3
682000,5.2,2
1050000,5.2,3
1500000,4,4
2300000,4,4
,4,3
986000,4,2
720000,5.2,2
,5.2,4
1290000,5.2,3
1211000,5.2,3
950000,5.2,4
950000,10.8,3
1150000,10.8,4
1292000,10.8,4
865000,45.9,4
817000,12.1,3
715000,12.1,3
921000,12.1,4
628000,12.1,3
666600,12.1,3
,12.1,4
660000,14.8,3
1725000,10.4,3
1661000,10.4,4
1510000,10.4,3
,14.7,7
,14.7,3
,7.7,4
2475000,7.7,4
,7.7,3
,7.7,2
1670000,7.7,3
1975000,7.7,3
1550000,7.7,2
2200000,7.7,4
2000000,7.7,4
1550000,7.7,3
2700000,7.7,4
1625000,7.7,4
1888000,7.7,3
,7.7,3
,7.7,3
,7.7,3
2650000,7.7,5
2430000,8.4,3
2900000,8.4,5
685000,1.6,2
,3.5,3
695000,3.5,2
1700000,3.5,3
,3.5,3
1030000,3.5,2
1410000,10.1,3
,10.1,2
920000,10.1,3
601000,10.1,2
1630000,10.1,5
725000,14.8,4
570000,14.8,3
788000,31.2,3
,34.9,3
,34.9,4
1520000,8.4,3
650000,7.8,3
,7.8,3
1605000,8.7,4
1101000,8.7,2
,11.7,5
765000,11.7,3
,11.7,4
,11.7,2
860000,11.7,3
1870000,27,3
682000,17.9,2
450000,17.9,2
750000,17.9,2
1180000,17.9,4
653000,17.9,2
880000,17.9,2
1125000,17.9,4
790000,17.9,3
830000,27.1,4
990000,17.5,4
800000,16.7,4
1100000,17.5,3
,3.6,2
1330000,3.6,3
1369000,3.6,4
2000000,3.6,4
1100000,6.7,3
1300000,6.7,4
1200000,6.7,3
,6.7,4
865000,6.7,3
,6.7,2
1238000,6.7,3
1082000,6.7,4
1035000,6.7,3
810000,6.7,3
745000,6.7,4
,6.7,3
1425000,6.7,4
630000,2,2
630000,2,2
,2,2
715000,20.6,4
535000,20.6,3
455000,20.6,3
438000,20.6,3
542000,20.6,3
594000,20.6,3
520000,20.6,4
472000,20.6,3
515000,20.6,3
,20.6,2
710000,20.6,4
583000,20.6,4
686000,34.7,3
1285000,2.4,3
1277000,2.4,3
830500,23,3
,23,4
1010000,23,4
960000,23,3
555000,23,2
915000,23,4
,23,4
440000,14,3
,24.7,5
,14.8,4
,14.8,4
,14.8,3
740000,14.8,4
580000,14.8,3
695000,14.7,4
812000,22.2,3
760000,22.2,4
890000,12.4,3
1350000,12.4,3
1575000,12.4,4
1140000,14.3,3
1250000,14.3,3
1630000,14.3,4
1400000,14.3,4
1262000,16.1,3
1898000,16.1,5
,16.1,4
,16.1,3
670000,25.9,4
507000,25.9,3
500000,25.9,3
670000,28.8,3
,28.8,3
,1.3,3
962000,27,4
1490000,7.2,3
1200000,18,4
672200,18,3
830000,18,4
1285000,18,3
1340000,18,4
925000,18,3
507500,7.2,1
951000,7.2,2
468000,7.2,1
680000,7.2,2
,7.2,4
600000,7.2,2
405000,7.2,1
,7.2,3
852500,7.2,2
1070000,28.5,6
770000,28.5,3
,19.6,5
585000,19.6,3
620000,19.6,3
,19.6,4
681000,19.6,4
795000,19.6,4
397500,19.6,2
560000,19.6,3
530000,19.6,3
950000,7.5,2
750000,7.5,2
2125000,7.5,3
2150000,7.5,4
399000,7.5,2
627000,7.5,2
525000,7.5,2
502000,7.5,2
1162500,7.5,3
745000,7.5,3
425000,7.5,1
515000,7.5,2
710000,8.2,2
800000,7.5,4
,7.5,3
1365000,7.5,4
1510000,5.7,4
1275000,5.7,3
879500,13.1,4
728000,13.1,3
662500,13.1,3
686000,13.1,3
636000,24.8,3
,2.1,3
1227000,2.1,3
,3.6,2
1150000,3.6,2
1362500,3.6,2
272500,3.4,1
850000,3.4,2
945000,5.1,3
375500,5.1,2
450000,5.1,2
660000,5.1,2
931000,5.1,3
675000,15.4,2
,15.4,3
,15.4,4
600000,38,2
,38,3
820000,38,3
883000,7.2,4
660000,12.9,3
,12.9,4
659000,12.9,3
630000,12.9,3
2300000,7.3,3
,7.3,4
,7.3,4
1480000,7.3,3
1360000,7.3,3
325000,7.3,1
921000,7.3,2
295000,7.3,1
1000000,7.3,3
706000,7.3,2
730000,7.3,2
,7.3,5
1633000,7.3,3
1045000,16.7,3
1330000,16.7,3
1280000,16.7,4
1250000,16.7,4
1350000,16.7,3
,16.7,4
1220000,16.7,3
,16.7,3
,16.7,4
1000000,16.7,5
629000,11.2,3
610000,11.2,3
567500,11.2,2
620000,11.2,3
,11.2,4
380000,11.2,3
835000,11.2,3
,11.2,3
,11.2,2
,11.2,2
620000,16.1,3
922000,16.1,4
558000,16.1,2
775000,16.1,3
495000,20.4,3
900000,20.4,4
740000,20.4,3
700000,20.4,3
750000,11.2,3
851000,11.2,3
870000,13.8,2
2990000,13.8,4
,13.8,4
926000,13.8,2
2220000,13.8,2
1500000,13.8,3
2440000,13.8,3
,13.8,4
,13.8,4
615000,13.8,2
1400000,13.8,3
,13.8,2
1615000,13.8,3
,13.8,3
1362500,5.3,3
504500,5.3,1
,5.3,4
4630000,5.3,5
630000,5.3,2
635000,5.3,2
,5.3,5
731000,5.3,2
550000,5.3,1
1660000,5.3,3
870000,5.3,2
420500,5.3,1
770000,5.3,2
,6.2,3
3950000,6.2,4
2900000,6.2,3
3789000,6.2,5
,6.2,3
1650000,6.2,3
,6.2,3
1450000,6.2,3
,6.2,4
522000,18.7,2
,21.3,3
856000,8.9,3
805000,8.9,2
1270000,8.9,3
1320000,8.9,4
858000,8.8,3
650000,8.8,3
,8.8,2
870000,16,3
1280000,16,3
954000,16,3
623000,16,2
1046000,16,3
1650000,16,4
1482000,16,3
605000,18,3
765000,18,4
634000,18,4
950000,18,6
840000,18,4
470000,18.4,3
625000,18.4,3
631000,18.4,4
520000,18.4,3
700000,12.3,2
,12.3,3
,12.3,3
,7.8,4
1836000,7.8,4
1417500,7.8,3
,7.8,2
,7.8,2
600000,14,3
600000,14,4
,14,4
320000,14,2
780000,14.5,4
660000,15.5,3
800000,11.7,3
,11.7,4
960000,11.7,3
775000,11.7,3
735000,11.7,3
653000,15.5,3
1394000,3.4,3
,3.4,4
1640000,3.4,3
976000,3.4,3
,5.4,2
,5.4,2
1515000,5.4,3
,5.4,3
1350000,5.4,3
,5.4,2
,5.4,3
4650000,5.4,3
,5.4,3
,5.4,3
,5.4,4
,5.4,2
563000,5.4,2
1660000,5.4,4
,5.4,2
2905000,5.4,6
1850000,7.3,5
1765000,7.3,3
788000,7.3,2
1580000,7.3,3
725000,7.3,2
,7.3,3
2930000,7.3,4
,25.2,4
,25.2,5
643000,12.1,3
830000,12.1,4
1196000,6.4,3
870000,23.3,3
,23.3,3
2900000,5.9,4
,16.3,5
590000,16.3,3
607000,16.3,3
500000,16.3,2
700000,16.3,3
,16.3,3
660500,16.3,3
,14.6,3
1170000,14.6,5
650000,14.6,3
618000,14.6,2
,24.8,3
,12.7,2
835000,12.7,4
820000,12.7,3
820000,12.7,3
,12.7,2
,12.7,2
800000,12.7,3
671000,6.4,2
,5.9,3
2000000,5.9,3
2905000,5.9,4
2025000,5.9,3
2750000,5.9,4
,5.9,5
2200000,8.4,3
3680000,8.4,5
,8.4,3
,8.4,4
,8.4,4
2200000,8.4,4
2425000,8.4,4
1040000,8.4,2
690000,8.4,3
1250000,8.4,3
1425000,4.3,3
460000,4.3,2
637500,4.3,3
1755000,11.4,3
563000,17.4,3
412000,17.4,3
415000,17.4,3
,0,2
780000,0,2
491000,31.7,3
500000,31.7,4
,29.8,1
330000,29.8,3
1152000,29.8,3
371000,31.7,3
770000,20,3
667000,20,2
2006000,20,3
1155000,20,4
603000,20,2
813000,20,3
,32.6,4
535000,25.9,4
585000,25.9,3
642500,25.9,4
745000,25.9,5
570000,25.9,3
600000,25.9,3
615000,25.9,3
551000,25.9,3
5575000,3,6
1711000,3,3
3750000,3,3
1720000,3,3
3250000,3,3
1712000,3,3
530000,17.9,3
612500,17.9,3
815000,17.9,5
722000,17.9,4
,17.9,4
585000,17.9,3
728000,17.9,3
708000,17.9,4
750000,17.9,3
715000,17.9,3
1600000,17.2,3
945000,17.2,4
1070000,17.2,3
,17.2,4
,17.2,4
,17.2,3
1600000,10.2,3
885000,16.2,4
1180000,16.2,5
505000,16.2,2
931500,16.2,3
750000,6.2,2
1300000,6.2,3
,6.2,3
,6.2,4
795000,6.2,2
352000,6.2,1
745000,6.2,2
850000,6.2,2
2760000,6.2,5
495000,6.2,2
895000,6.2,2
1440000,6.2,2
1337000,14.3,4
1250000,14.3,4
,14.3,4
1210000,14.3,4
1080000,14.3,3
1250000,14.3,3
630000,26.5,3
,26.5,3
,26.5,4
922000,26.5,4
665000,26.5,3
916000,21.5,3
,14.2,5
1760000,14.2,5
,14.2,4
1300000,14.2,3
1430000,14.2,5
,14.2,4
1870000,14.2,4
1450000,14.2,4
760000,18.8,3
,18.8,4
,18.8,3
1019500,18.8,4
1130000,18.8,5
1350000,10.1,3
1325000,10.1,3
1227500,10.1,3
,10.1,3
1085000,6.2,4
975000,6.2,3
1180000,6.2,4
895000,6.2,2
860000,6.2,3
1000000,6.2,3
1150000,6.2,4
1237500,6.2,3
920000,10.4,3
1135000,10.4,3
475000,22.7,3
742500,22.7,3
,1.8,1
,1.8,2
,1.8,2
1100000,1.8,2
1300000,5.3,3
1050000,5.3,2
1266000,5.3,2
1930000,5.3,4
,5.3,3
1380000,5.3,2
715000,5.3,2
1950000,5.3,4
1822000,5.3,4
2190000,5.3,4
623000,5.3,2
,5.3,2
414000,15.4,1
900000,15.4,3
790000,11.2,3
363000,11.2,1
1580000,12.3,4
,12.3,3
1025000,12.3,4
867000,12.3,3
1180000,12.3,3
800000,12.3,3
,12.3,3
,15.5,3
1620000,11.4,3
501000,21.5,2
705000,21.5,3
598000,8.5,2
750000,8.5,4
,8.5,5
1006000,8.5,3
1300000,8.5,4
560000,8.5,2
1040000,8.5,3
860000,8.5,4
,8.5,2
700000,23.8,3
740000,14.7,4
717760,14.7,5
811000,14.7,4
620000,14.7,3
2300000,3.5,4
2100000,3.5,3
,3.5,2
,3.5,2
2610000,3.5,3
,3.5,3
852000,3.5,2
,3.5,2
1150000,3.5,2
1735000,3.5,3
,4.6,2
,4.6,3
370000,4.6,1
2500000,4.6,3
1460000,4.6,3
840000,8.4,3
,8.4,3
1570000,8.4,5
1495000,8.4,4
950000,8.4,3
1530000,8.4,4
630000,8.4,2
515000,8.4,2
,8.4,3
500000,8.4,2
880000,8.4,3
1300000,8.4,4
930000,18,4
420000,12,2
,12,3
950000,12,4
785000,12,4
455000,12,2
935000,12,3
490000,12,2
,12,4
1285000,12,3
640000,12,2
655000,12,3
515000,12,2
,12,5
,12,2
,12,4
1185000,2.4,2
1777500,2.4,3
,2.4,2
,2.4,3
925000,2.4,2
,2.4,2
770000,2.4,2
969000,2.4,2
1930000,2.4,3
845000,19.9,3
1110000,19.9,3
830000,21.3,3
701000,21.3,2
,21.3,3
991888,19.9,3
320000,7.2,1
1125000,8.9,4
750240,8.9,2
981000,23.5,4
920000,23.5,4
1055000,23.5,5
455000,20.6,3
660000,20.6,4
,20.6,5
620000,20.6,3
576000,20.6,4
622000,20.6,3
1790000,15.2,2
1450000,15.2,3
,15.2,4
700000,15.2,2
1358000,22.2,4
420000,35.4,2
850000,11,3
,5.1,3
900000,5.1,2
,5.1,3
1120000,5.1,2
790000,1.9,2
1750000,1.9,3
1720000,1.9,3
1050000,1.9,2
1840000,1.9,4
,1.9,1
846000,1.9,3
665000,20.5,4
,20.5,5
725000,2.7,2
1280000,2.7,2
,2.7,3
1380000,2.7,3
1720000,2.7,3
2855000,2.7,3
800000,2.7,2
825500,2.7,2
728500,0.7,3
,0.7,2
2685000,0.7,3
895000,6.2,4
,20.8,2
650000,20.8,3
,20.8,4
676000,14,4
641000,14,3
520000,14,3
680000,14,4
635000,14,3
,14,2
890000,16.1,4
,5,2
595000,5,2
722000,5,2
,5,3
540000,5,1
387000,5,1
920000,5,2
670000,5,2
1671000,8.2,4
895000,8.2,3
1540000,8.2,4
1480000,8.2,4
2200000,8.2,4
1000000,8.2,4
,8.2,3
512500,31.7,3
780000,31.7,4
,31.7,3
505000,31.7,4
557000,31.7,3
500000,31.7,4
556000,31.7,3
575000,31.7,3
791000,31.7,4
1237500,10.5,4
950000,10.5,3
1075000,10.5,5
700000,10.5,3
503000,10.5,3
890000,10.5,3
830000,10.5,3
650000,10.5,3
740000,10.5,2
580000,10.5,3
,10.5,3
1750000,10.2,3
,10.2,4
958000,10.2,2
,10.2,2
665000,18,6
683000,18,5
477500,18,3
1226000,15.5,4
810000,15.5,4
1700000,15.5,4
1316000,15.5,4
1030000,12.4,4
1145000,12.4,3
,12.4,3
1350000,12.4,5
,15.3,4
627000,15.3,3
889000,15.3,4
625000,15.3,3
637000,15.3,4
,15.3,3
1400000,7,3
1105000,7,2
1200000,7,3
1605500,7,3
1000000,7,3
,7,2
,7,3
682000,7,2
,4.1,3
1025000,4.1,2
,4.1,3
,4.1,5
,4.3,3
,18.4,3
482500,12.9,2
900000,17.2,4
,17.2,3
1170000,17.2,3
,17.2,4
,17.2,3
1050000,8.9,5
900000,8.9,3
565000,44.2,4
755000,14.7,3
765000,14.7,3
,14.7,3
,14.7,4
1050000,19.9,4
741000,14.5,3
650000,14.5,2
840000,14.5,3
790000,14.5,4
650000,14.5,3
680000,14.7,4
880000,14.7,3
,14.7,2
640000,14.7,5
815000,14.7,5
640000,14.7,4
832000,6.4,4
1096000,6.4,4
900000,6.4,3
,3.1,3
1150000,3.1,3
675000,16.5,4
689000,16.5,4
936000,16.7,4
,16.7,4
,16.7,3
1400000,16.7,5
2020000,6.8,5
450000,6.8,2
475000,6.8,2
520000,6.8,2
940000,6.8,2
1400000,6.8,3
830000,6.8,3
440000,4.6,1
,4.6,4
630000,25.5,4
500000,25.5,3
621000,25.5,4
570000,25.5,3
,25.5,3
1101000,6.3,3
1480000,6.3,4
888000,6.3,2
705000,6.3,2
1140000,6.3,3
1020000,6.3,2
1220000,3,2
950000,3,2
1515000,3,3
1225000,3,3
454000,3,1
740000,3,1
1415000,3,3
,7.5,4
760000,7.5,3
690000,10.4,3
950000,10.4,4
1323000,3,2
1900000,3,2
,3,3
900000,5.7,3
695000,11,2
830000,11,3
717000,15.5,4
665000,15.5,3
560000,15.5,2
,9.4,3
1275000,9.4,4
750000,9.4,3
497000,12.8,3
650000,12.8,3
687000,12.8,5
,6.3,4
1445000,6.3,2
,6.3,3
,6.3,3
,6.3,5
1700000,6.3,2
4500000,6.3,3
1740000,6.3,3
,6.3,4
470000,6.3,1
1100000,4.3,2
1150000,4.3,3
500000,4.3,2
1015000,4.3,3
2000000,4.3,4
1670000,4.3,3
752000,4.3,3
,10.2,3
,10.2,4
2115000,10.2,4
1948000,10.2,3
,10.2,4
,10.2,3
766000,10.2,2
1210000,10.2,2
,10.2,4
1105000,21.5,5
950000,21.5,5
,21.5,3
860000,9.5,4
482500,6.4,2
782000,7.9,2
,7.9,4
,7.9,4
1200000,7.9,3
521000,7.9,2
1550000,7.9,3
,7.9,4
2888000,7.9,4
3361000,9.7,4
1200000,9.7,3
1690000,9.7,4
737000,9.7,2
1700000,9.7,3
1950000,9.7,4
1550000,9.7,4
,9.7,3
,9.7,4
,9.7,3
3350000,9.7,6
820000,23.2,4
1386000,17.3,4
1800000,17.3,5
1290000,17.3,3
1570000,17.3,5
1530000,17.3,4
,17.3,4
660000,8.8,2
1350000,11.4,4
1340000,11.4,4
1505000,11.4,4
1251000,11.4,3
820000,11.4,3
,11.4,3
1220000,11.4,4
1150000,11.4,3
,11.4,4
1186000,11.4,3
1500000,11.4,3
1100000,11.4,3
1210000,11.4,4
880000,11.4,2
1585000,11.4,3
1100000,13.8,3
562000,13.8,2
1150000,13.8,1
,13.8,4
1183000,13.8,3
,13.8,4
905000,13.8,3
950000,13.8,3
823000,13.8,2
782500,13.8,2
1270000,13.8,5
870500,13.8,3
800000,35.2,3
,35.2,3
810000,35.2,4
1400000,35.2,4
2517500,17.3,4
,17.3,4
1380000,13.4,3
990000,13.4,3
580000,13.4,2
1400000,13.4,3
1410000,13.4,4
1000000,13.4,3
,13.4,4
,13.4,3
930000,13.4,3
735000,13.4,3
1227500,13.4,4
1325000,13.4,3
1030000,13.4,3
1120000,13.4,5
1120000,13.4,4
1150000,13.4,3
746000,27,2
696500,27,2
955000,25,3
510000,25,2
1106000,25,4
1428000,10.9,4
930000,10.9,4
1730000,10.9,4
898000,10.9,3
2780000,10.9,4
980000,16.1,4
800000,16.1,3
3500000,10.5,4
,10.5,3
,10.5,2
,10.5,3
2625000,10.5,4
790000,10.5,2
,10.5,3
1525000,10.5,3
3750000,10.5,3
2870000,10.5,4
3500000,10.5,4
2250000,10.5,3
1600000,10.3,3
2450000,10.3,4
,10.3,4
,10.3,3
2808000,10.3,5
1471000,10.3,3
,10.3,5
2200000,10.3,4
2060000,10.3,3
1850000,10.3,6
1481000,10.3,3
1730000,10.3,2
2285000,10.3,4
1850000,10.3,3
540000,14,3
585000,14,3
390000,14,2
440000,14,3
350000,14,3
419000,14,3
567000,29.8,5
,6.4,3
,6.4,3
820000,5.2,3
,5.2,3
,5.2,4
1330000,5.2,3
1426000,5.2,3
1476000,5.2,3
1262000,5.2,3
900000,5.2,2
980000,5.2,3
2750000,4,3
1005000,4,3
,4,2
820000,4,2
1460000,4,4
,4,4
,5.2,3
540000,5.2,2
710000,5.2,2
,5.2,3
1365000,5.2,3
925000,5.2,3
1125000,5.2,4
1500000,10.8,3
930000,10.8,3
,10.8,4
938888,10.8,3
680000,12.1,4
450000,12.1,2
755000,12.1,3
780000,12.1,3
,12.1,5
,12.1,3
732000,12.1,3
1145000,12.1,4
,14.8,5
,10.4,3
1315000,10.4,5
1350000,10.4,3
,10.4,3
,10.4,3
,10.4,2
,10.4,4
,10.4,3
,14.7,3
567500,7.7,2
1800000,7.7,4
1490000,7.7,3
1700000,7.7,3
2100000,7.7,4
979000,7.7,2
1000000,7.7,3
,7.7,5
1380000,7.7,3
,7.7,4
930000,7.7,2
1780000,7.7,4
2050000,7.7,4
974000,7.7,3
,8.4,5
1580000,8.4,3
1945000,8.4,4
580000,1.6,2
1320000,1.6,2
1770000,1.6,3
925000,1.6,2
2000000,3.5,3
,3.5,3
1600000,3.5,3
1750000,3.5,3
,10.1,1
955000,10.1,3
525000,10.1,2
1550000,10.1,4
604000,14.8,3
580100,14.8,4
658000,14.8,3
790000,31.2,2
998000,8.4,2
782000,8.4,2
950000,7.8,3
835000,7.8,3
530000,7.8,2
575000,8.7,2
915000,11.7,4
1431000,27,3
605000,27,3
1128000,17.9,4
1960000,17.9,4
895000,17.9,3
1000000,17.9,4
1240000,17.9,3
436000,17.9,2
615000,17.9,2
,17.9,2
1025000,17.9,4
850000,17.9,3
,17.9,3
890000,17.9,3
380000,17.9,2
855000,17.9,3
490000,17.9,2
725000,17.9,3
850000,17.5,3
710000,17.5,3
840000,17.5,5
800000,16.7,3
,16.7,4
,16.7,2
890000,16.7,3
901000,17.5,4
800000,17.5,3
1411000,17.5,3
,3.6,2
371750,3.6,1
1755000,3.6,3
1000000,3.6,3
1457000,3.6,4
641000,3.6,2
1025000,6.7,2
900000,6.7,2
800000,6.7,2
1090000,6.7,3
920000,6.7,3
800000,6.7,3
,6.7,4
705000,6.7,3
813000,6.7,3
685000,6.7,2
1020000,6.7,3
,42.1,3
,2,4
395000,2,1
1120000,2,2
,2,2
440000,20.6,4
565000,20.6,4
665000,20.6,4
575000,20.6,4
816100,20.6,4
601000,20.6,3
570000,20.6,3
540000,20.6,3
1320000,34.7,3
700000,23,3
670000,23,3
1050000,23,4
776000,23,3
1161000,23,5
821000,23,3
760000,23,3
901000,23,4
,23,4
730000,23,3
918000,23,3
,14,3
,14,3
675000,24.7,6
,24.7,4
525000,24.7,3
771000,24.7,2
600000,24.7,3
530000,24.7,3
,24.7,4
430000,24.7,2
1075000,24.7,5
2800000,7.9,4
,14.8,4
891000,14.8,4
581000,14.8,3
602000,21.8,2
970000,21.8,4
1070000,21.8,5
825500,22.2,4
980000,22.2,4
881000,22.2,4
1205000,22.2,3
,12.4,4
1750000,12.4,3
1735000,12.4,4
1940000,12.4,5
,12.4,4
,12.4,4
1320000,12.4,3
1320000,12.4,4
,12.4,4
1170000,14.3,3
1550000,14.3,4
,14.3,4
1326000,14.3,4
1366000,14.3,4
,14.3,3
1310000,14.3,4
865000,16.1,3
,16.1,4
1150000,16.1,3
1017000,16.1,3
,16.1,4
490000,25.9,4
640000,25.9,4
529000,25.9,3
670000,28.8,4
1310000,27,3
1210000,27,4
,27,3
1085000,27,4
2300000,7.2,2
,7.2,5
1700000,7.2,3
1950000,7.2,3
1050000,18,3
910000,18,3
915000,18,4
736000,18,2
766000,18,3
1560000,18,4
752500,18,2
,18,4
1150000,18,5
,18,5
830000,7.2,2
1400000,7.2,3
1150000,7.2,3
482000,7.2,1
1910000,7.2,3
,7.2,1
,7.2,2
2900000,7.2,4
750000,7.2,2
1356000,19.6,3
600000,19.6,4
620000,19.6,4
621000,19.6,3
,19.6,5
565000,19.6,3
,19.6,3
630000,19.6,4
2900000,7.5,4
430000,7.5,2
,7.5,2
,7.5,4
1720000,7.5,4
1650000,7.5,4
480000,7.5,2
440000,7.5,2
590000,7.5,2
910000,7.5,3
1000000,7.5,3
,7.5,3
,7.5,4
1405000,7.5,4
1200000,7.5,3
1220000,5.7,3
2040000,5.7,4
1700000,5.7,5
2260000,5.7,4
510000,5.7,2
,5.7,3
,5.7,4
690000,13.1,2
812500,13.1,3
700000,13.1,3
730000,13.1,3
620000,24.8,3
2446000,2.1,3
2110000,2.1,3
571000,2.1,1
,2.1,2
1200000,3.6,2
1400000,3.6,3
2211000,3.6,4
2460000,3.6,3
,3.4,3
890000,3.4,2
447000,3.4,2
1100000,5.1,4
550000,5.1,2
670000,5.1,2
920000,15.4,4
,15.4,4
665000,38,3
660000,38,3
715000,38,3
663000,38,4
703000,38,3
,38,4
950000,38,4
1100000,38,4
550000,38,4
649500,12.9,4
620000,12.9,3
730000,12.9,4
670000,12.9,4
721000,10.1,2
,7.3,3
1975000,7.3,3
,7.3,3
2100000,7.3,4
,7.3,1
2100000,7.3,4
,7.3,4
726000,7.3,2
1180000,7.3,3
1455000,7.3,3
,7.3,3
2130000,7.3,3
,7.3,4
960000,7.3,2
1225000,16.7,4
1550000,16.7,5
1400000,16.7,4
930000,16.7,4
1330500,16.7,4
1100000,16.7,4
2000000,16.7,3
,16.7,3
,16.7,4
590000,11.2,3
740000,11.2,4
770000,11.2,3
,11.2,4
,11.2,4
,11.2,4
809000,11.2,3
600000,11.2,3
497500,11.2,2
1070000,16.1,5
780000,16.1,4
,16.1,2
645000,16.1,3
815000,16.1,3
,16.1,4
765000,16.1,2
860000,20.4,4
1090000,20.4,4
740000,20.4,4
,11.2,3
,11.2,4
,13.8,3
1720000,13.8,3
,13.8,2
1000000,13.8,3
1165000,13.8,3
2200000,13.8,3
1600000,13.8,4
625000,5.3,2
1750000,5.3,3
4966000,5.3,5
,5.3,2
4600000,5.3,5
1600000,5.3,3
,5.3,2
481000,5.3,2
,5.3,3
1250000,5.3,2
4350000,5.3,5
2250000,6.2,4
2975000,6.2,5
960000,6.2,3
,6.2,4
,6.2,5
2350000,6.2,4
900000,6.2,1
,6.2,5
1200000,6.2,3
1371000,6.2,3
2672500,6.2,4
1865000,6.2,3
,6.2,3
,6.2,2
600000,45.2,4
,21.3,4
,21.3,4
825000,8.9,3
1650000,8.9,3
1700000,8.9,4
715000,8.9,3
1030000,8.9,2
1241000,8.8,3
1175000,8.8,3
1175000,8.8,3
1800000,16,4
,16,2
765000,16,2
787000,16,2
,16,3
1120000,16,3
1035000,16,4
,16,2
495000,18,3
641000,18,3
813000,18,3
515000,18.4,3
746000,18.4,4
550000,18.4,3
821000,18.4,4
540000,18.4,3
745000,18.4,5
,18.4,4
477500,18.4,3
550000,18.4,3
,18.4,4
,12.3,4
815000,12.3,2
1000000,12.3,3
1210000,7.8,4
,7.8,2
767000,7.8,2
1780000,7.8,3
4250000,7.8,4
830000,14,4
760000,11.7,4
1215000,11.7,4
690000,11.7,3
1600000,11.7,4
730000,10.4,3
610000,3.4,2
1020000,3.4,3
1145000,3.4,4
920800,3.4,3
1250000,3.4,4
880000,3.4,4
885000,3.4,2
1030000,3.4,2
,5.4,4
,5.4,2
,5.4,3
,5.4,4
,5.4,2
1450000,5.4,4
1216000,5.4,3
